,Date,Product ID,Category,Region,Units Sold,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Sales
39677,2023-02-01,P0018,Groceries,West,59,71.8,15,Rainy,0,74.7,Winter,3600.7699999999995
39678,2023-02-01,P0019,Groceries,East,333,18.67,5,Sunny,1,22.56,Winter,5906.2545
39679,2023-02-01,P0020,Furniture,West,117,42.13,5,Cloudy,0,42.16,Spring,4682.7495
39760,2023-02-02,P0001,Furniture,West,24,10.86,0,Rainy,0,10.26,Autumn,260.64
39761,2023-02-02,P0002,Furniture,South,50,73.65,10,Cloudy,0,77.71,Autumn,3314.2500000000005
39762,2023-02-02,P0003,Clothing,North,407,85.61,10,Sunny,0,89.23,Autumn,31358.943
39763,2023-02-02,P0004,Toys,North,15,42.98,10,Sunny,1,39.5,Autumn,580.2299999999999
39764,2023-02-02,P0005,Clothing,South,1,62.88,5,Rainy,1,58.46,Autumn,59.736
39765,2023-02-02,P0006,Electronics,South,414,22.12,0,Snowy,1,19.88,Winter,9157.68
39766,2023-02-02,P0007,Furniture,West,127,54.91,0,Cloudy,0,56.7,Autumn,6973.57
39767,2023-02-02,P0008,Electronics,East,22,82.06,10,Rainy,1,77.99,Autumn,1624.7880000000002
39768,2023-02-02,P0009,Groceries,West,26,98.4,0,Snowy,1,95.27,Spring,2558.4
39769,2023-02-02,P0010,Clothing,North,38,60.59,0,Rainy,1,56.91,Winter,2302.42
39770,2023-02-02,P0011,Furniture,South,74,21.05,15,Snowy,1,23.66,Autumn,1324.045
39771,2023-02-02,P0012,Toys,South,32,74.22,15,Snowy,0,72.66,Summer,2018.7839999999999
39772,2023-02-02,P0013,Toys,North,143,82.51,20,Cloudy,0,81.62,Spring,9439.144
39773,2023-02-02,P0014,Groceries,East,169,55.74,10,Cloudy,0,56.02,Summer,8478.054
39774,2023-02-02,P0015,Clothing,East,194,46.08,10,Snowy,1,41.67,Summer,8045.568
39775,2023-02-02,P0016,Furniture,West,410,49.0,20,Rainy,1,44.05,Spring,16072.0
39776,2023-02-02,P0017,Furniture,South,240,20.79,0,Cloudy,0,19.2,Spring,4989.599999999999
39777,2023-02-02,P0018,Electronics,West,187,47.0,10,Rainy,0,49.03,Summer,7910.1
39778,2023-02-02,P0019,Electronics,West,259,36.27,15,Snowy,1,40.81,Summer,7984.8405
39779,2023-02-02,P0020,Furniture,East,137,65.57,5,Cloudy,1,62.38,Autumn,8533.935499999998
39860,2023-02-03,P0001,Furniture,North,280,54.89,5,Sunny,0,57.07,Spring,14600.74
39861,2023-02-03,P0002,Furniture,East,53,82.86,15,Snowy,1,87.3,Winter,3732.843
39862,2023-02-03,P0003,Furniture,South,19,55.17,0,Cloudy,0,56.93,Autumn,1048.23
39863,2023-02-03,P0004,Furniture,North,393,99.03,15,Cloudy,0,96.54,Winter,33080.9715
39864,2023-02-03,P0005,Furniture,West,75,96.48,20,Snowy,0,98.72,Summer,5788.8
39865,2023-02-03,P0006,Clothing,East,111,92.13,15,Cloudy,1,94.56,Spring,8692.4655
39866,2023-02-03,P0007,Toys,South,9,39.91,15,Sunny,1,43.32,Spring,305.31149999999997
39867,2023-02-03,P0008,Furniture,North,48,38.17,10,Rainy,0,34.15,Autumn,1648.9440000000002
39868,2023-02-03,P0009,Furniture,North,54,69.47,20,Sunny,0,69.36,Spring,3001.1040000000003
39869,2023-02-03,P0010,Toys,East,247,82.36,10,Sunny,0,78.92,Winter,18308.628
39870,2023-02-03,P0011,Clothing,South,460,50.35,0,Sunny,0,53.88,Spring,23161.0
39871,2023-02-03,P0012,Electronics,North,29,93.41,10,Rainy,1,92.91,Spring,2438.0009999999997
39872,2023-02-03,P0013,Toys,West,64,84.06,5,Snowy,1,80.77,Winter,5110.848
39873,2023-02-03,P0014,Electronics,East,22,22.78,10,Rainy,1,26.22,Autumn,451.04400000000004
39874,2023-02-03,P0015,Groceries,West,383,95.3,15,Rainy,1,95.69,Autumn,31024.915
39875,2023-02-03,P0016,Groceries,West,58,91.6,20,Cloudy,1,92.57,Spring,4250.24
39876,2023-02-03,P0017,Clothing,West,103,29.4,20,Rainy,0,34.24,Summer,2422.56
39877,2023-02-03,P0018,Furniture,East,371,67.33,10,Snowy,0,66.61,Autumn,22481.487
39878,2023-02-03,P0019,Electronics,West,50,84.36,5,Cloudy,1,85.74,Summer,4007.1
39879,2023-02-03,P0020,Electronics,East,52,60.04,10,Sunny,0,63.64,Summer,2809.872
39960,2023-02-04,P0001,Clothing,West,123,11.15,5,Snowy,0,6.5,Winter,1302.8775
39961,2023-02-04,P0002,Clothing,East,253,79.03,20,Sunny,0,75.49,Summer,15995.672
39962,2023-02-04,P0003,Clothing,South,335,67.1,5,Rainy,0,67.61,Winter,21354.574999999997
39963,2023-02-04,P0004,Groceries,East,373,38.97,15,Cloudy,1,38.87,Summer,12355.438499999998
39964,2023-02-04,P0005,Furniture,North,137,81.05,0,Cloudy,1,78.28,Winter,11103.85
39965,2023-02-04,P0006,Furniture,West,175,74.93,10,Rainy,1,72.15,Autumn,11801.475000000002
39966,2023-02-04,P0007,Groceries,East,44,12.2,15,Cloudy,1,11.48,Winter,456.28
39967,2023-02-04,P0008,Furniture,East,49,94.84,10,Cloudy,1,94.86,Summer,4182.444
39968,2023-02-04,P0009,Clothing,North,77,95.73,10,Rainy,0,98.05,Summer,6634.089
39969,2023-02-04,P0010,Toys,West,49,77.76,0,Rainy,0,80.7,Spring,3810.2400000000002
39970,2023-02-04,P0011,Electronics,East,76,25.19,20,Snowy,0,24.86,Winter,1531.5520000000001
39971,2023-02-04,P0012,Clothing,East,372,10.63,10,Cloudy,0,14.06,Winter,3558.924
39972,2023-02-04,P0013,Furniture,East,123,87.78,20,Sunny,0,91.47,Summer,8637.552000000001
39973,2023-02-04,P0014,Furniture,North,169,92.41,15,Cloudy,0,88.39,Spring,13274.696499999998
39974,2023-02-04,P0015,Furniture,South,387,50.69,5,Snowy,1,52.88,Spring,18636.178499999998
39975,2023-02-04,P0016,Toys,North,105,18.34,15,Sunny,1,13.7,Spring,1636.845
39976,2023-02-04,P0017,Groceries,East,32,53.39,0,Snowy,1,58.09,Summer,1708.48
39977,2023-02-04,P0018,Furniture,West,39,96.17,0,Rainy,0,95.06,Spring,3750.63
39978,2023-02-04,P0019,Electronics,West,220,63.75,5,Snowy,1,61.08,Autumn,13323.75
39979,2023-02-04,P0020,Groceries,East,146,51.22,0,Rainy,1,55.97,Autumn,7478.12
40060,2023-02-05,P0001,Toys,East,310,98.51,20,Sunny,1,98.76,Summer,24430.480000000003
40061,2023-02-05,P0002,Groceries,West,94,58.98,5,Rainy,0,63.93,Summer,5266.914
40062,2023-02-05,P0003,Furniture,East,237,81.63,0,Snowy,0,85.5,Summer,19346.309999999998
40063,2023-02-05,P0004,Toys,North,81,44.8,0,Cloudy,1,43.4,Autumn,3628.7999999999997
40064,2023-02-05,P0005,Groceries,West,40,76.03,15,Cloudy,1,74.21,Autumn,2585.02
40065,2023-02-05,P0006,Toys,South,159,24.13,15,Rainy,1,22.72,Spring,3261.1694999999995
40066,2023-02-05,P0007,Electronics,East,312,98.36,20,Cloudy,1,98.98,Winter,24550.656000000003
40067,2023-02-05,P0008,Groceries,West,86,30.05,20,Rainy,0,29.53,Winter,2067.44
40068,2023-02-05,P0009,Groceries,West,44,70.27,0,Rainy,0,73.64,Autumn,3091.8799999999997
40069,2023-02-05,P0010,Electronics,North,227,86.22,0,Sunny,0,85.92,Autumn,19571.94
40070,2023-02-05,P0011,Groceries,South,79,29.53,0,Cloudy,0,27.88,Winter,2332.87
40071,2023-02-05,P0012,Electronics,East,25,65.96,0,Snowy,1,69.54,Winter,1648.9999999999998
40072,2023-02-05,P0013,Clothing,South,46,45.19,0,Rainy,1,44.91,Winter,2078.74
40073,2023-02-05,P0014,Electronics,West,175,50.28,5,Cloudy,0,52.46,Winter,8359.05
40074,2023-02-05,P0015,Clothing,West,206,52.89,15,Snowy,0,51.17,Winter,9261.039
40075,2023-02-05,P0016,Toys,West,71,17.16,0,Snowy,0,18.72,Winter,1218.36
40076,2023-02-05,P0017,Clothing,South,6,23.48,10,Rainy,0,18.58,Spring,126.792
40077,2023-02-05,P0018,Clothing,South,333,64.05,0,Rainy,1,68.11,Summer,21328.649999999998
40078,2023-02-05,P0019,Clothing,West,35,77.69,20,Rainy,1,79.91,Autumn,2175.32
40079,2023-02-05,P0020,Furniture,West,217,62.2,0,Snowy,1,66.77,Autumn,13497.400000000001
40160,2023-02-06,P0001,Clothing,West,20,31.25,0,Snowy,1,34.92,Autumn,625.0
40161,2023-02-06,P0002,Furniture,East,15,17.1,5,Cloudy,0,16.1,Spring,243.67499999999998
40162,2023-02-06,P0003,Toys,East,162,57.28,5,Rainy,0,60.41,Autumn,8815.392
40163,2023-02-06,P0004,Electronics,West,32,92.1,20,Snowy,0,89.23,Summer,2357.7599999999998
40164,2023-02-06,P0005,Groceries,North,76,19.38,20,Sunny,0,24.28,Autumn,1178.3039999999999
40165,2023-02-06,P0006,Clothing,South,118,60.03,0,Rainy,1,57.39,Autumn,7083.54
40166,2023-02-06,P0007,Clothing,North,96,25.65,15,Cloudy,0,28.29,Summer,2093.0399999999995
40167,2023-02-06,P0008,Clothing,West,86,11.24,15,Snowy,0,8.5,Winter,821.644
40168,2023-02-06,P0009,Furniture,East,4,58.61,15,Rainy,0,57.06,Winter,199.274
40169,2023-02-06,P0010,Groceries,East,207,72.43,10,Rainy,1,70.61,Spring,13493.709000000003
40170,2023-02-06,P0011,Clothing,North,366,57.69,10,Snowy,0,61.35,Autumn,19003.086000000003
40171,2023-02-06,P0012,Clothing,East,77,37.76,5,Rainy,0,35.25,Winter,2762.144
40172,2023-02-06,P0013,Electronics,West,268,20.94,10,Snowy,1,18.97,Autumn,5050.728
40173,2023-02-06,P0014,Furniture,North,250,30.08,10,Sunny,0,25.9,Summer,6768.0
40174,2023-02-06,P0015,Electronics,South,77,46.57,5,Rainy,0,46.34,Spring,3406.5955
40175,2023-02-06,P0016,Clothing,West,214,30.3,20,Sunny,0,26.03,Autumn,5187.360000000001
40176,2023-02-06,P0017,Furniture,West,224,74.44,20,Rainy,1,70.03,Spring,13339.648
40177,2023-02-06,P0018,Electronics,West,0,71.83,0,Cloudy,1,76.02,Summer,0.0
40178,2023-02-06,P0019,Groceries,South,118,55.56,0,Cloudy,0,54.28,Winter,6556.08
40179,2023-02-06,P0020,Clothing,East,166,51.81,0,Cloudy,1,48.31,Spring,8600.460000000001
40260,2023-02-07,P0001,Groceries,East,293,62.1,0,Cloudy,1,57.44,Autumn,18195.3
40261,2023-02-07,P0002,Groceries,East,143,35.17,0,Snowy,1,30.81,Summer,5029.31
40262,2023-02-07,P0003,Groceries,North,353,71.22,5,Snowy,1,66.6,Summer,23883.627
40263,2023-02-07,P0004,Toys,South,54,14.19,20,Rainy,1,13.49,Autumn,613.008
40264,2023-02-07,P0005,Furniture,West,351,84.03,15,Rainy,1,83.61,Summer,25070.350499999997
40265,2023-02-07,P0006,Toys,South,119,15.54,10,Rainy,0,16.19,Autumn,1664.334
40266,2023-02-07,P0007,Electronics,North,85,98.79,10,Sunny,1,95.33,Winter,7557.4349999999995
40267,2023-02-07,P0008,Electronics,West,99,48.77,0,Rainy,0,52.86,Summer,4828.2300000000005
40268,2023-02-07,P0009,Electronics,West,127,46.12,10,Snowy,0,47.48,Spring,5271.516
40269,2023-02-07,P0010,Clothing,South,44,75.67,20,Cloudy,0,76.23,Spring,2663.5840000000003
40270,2023-02-07,P0011,Electronics,West,231,99.77,10,Cloudy,0,102.38,Winter,20742.183
40271,2023-02-07,P0012,Groceries,North,254,13.2,0,Sunny,0,15.12,Autumn,3352.7999999999997
40272,2023-02-07,P0013,Groceries,East,48,93.86,20,Snowy,0,98.35,Autumn,3604.224
40273,2023-02-07,P0014,Furniture,South,205,36.81,5,Sunny,0,38.13,Winter,7168.7474999999995
40274,2023-02-07,P0015,Clothing,East,33,87.46,0,Rainy,0,86.08,Autumn,2886.18
40275,2023-02-07,P0016,Electronics,East,75,89.27,10,Cloudy,0,89.69,Spring,6025.725
40276,2023-02-07,P0017,Electronics,South,18,46.67,10,Snowy,1,51.49,Winter,756.0540000000001
40277,2023-02-07,P0018,Toys,South,312,49.29,15,Cloudy,0,52.97,Spring,13071.707999999999
40278,2023-02-07,P0019,Furniture,South,20,82.98,15,Snowy,1,80.13,Winter,1410.66
40279,2023-02-07,P0020,Electronics,East,102,50.11,20,Cloudy,1,48.01,Summer,4088.9760000000006
40360,2023-02-08,P0001,Groceries,South,163,45.79,0,Sunny,1,47.68,Spring,7463.7699999999995
40361,2023-02-08,P0002,Electronics,North,395,32.67,5,Cloudy,0,33.31,Summer,12259.417500000001
40362,2023-02-08,P0003,Electronics,East,27,21.8,20,Snowy,0,20.44,Spring,470.88000000000005
40363,2023-02-08,P0004,Toys,North,240,28.07,0,Rainy,0,26.07,Spring,6736.8
40364,2023-02-08,P0005,Groceries,South,76,83.63,10,Cloudy,1,87.67,Autumn,5720.2919999999995
40365,2023-02-08,P0006,Toys,West,30,47.99,15,Sunny,0,49.3,Winter,1223.7450000000001
40366,2023-02-08,P0007,Toys,West,92,34.0,20,Snowy,0,36.42,Winter,2502.4
40367,2023-02-08,P0008,Toys,West,408,88.6,5,Sunny,1,85.51,Autumn,34341.35999999999
40368,2023-02-08,P0009,Clothing,North,257,99.77,5,Rainy,1,101.5,Autumn,24358.8455
40369,2023-02-08,P0010,Toys,North,320,88.43,0,Cloudy,1,88.65,Summer,28297.600000000002
40370,2023-02-08,P0011,Furniture,South,175,37.43,20,Snowy,0,41.61,Autumn,5240.200000000001
40371,2023-02-08,P0012,Clothing,South,59,73.01,20,Cloudy,1,71.64,Winter,3446.072
40372,2023-02-08,P0013,Toys,South,60,22.59,0,Rainy,0,27.1,Winter,1355.4
40373,2023-02-08,P0014,Electronics,North,35,88.91,10,Rainy,1,91.22,Autumn,2800.665
40374,2023-02-08,P0015,Toys,South,466,34.09,5,Cloudy,1,29.22,Summer,15091.643000000002
40375,2023-02-08,P0016,Furniture,West,244,65.97,0,Rainy,1,65.98,Summer,16096.68
40376,2023-02-08,P0017,Furniture,West,51,89.84,5,Cloudy,1,88.73,Winter,4352.748
40377,2023-02-08,P0018,Groceries,South,282,65.67,0,Sunny,0,67.76,Winter,18518.94
40378,2023-02-08,P0019,Furniture,North,78,94.5,20,Sunny,1,97.73,Spring,5896.8
40379,2023-02-08,P0020,Groceries,West,0,43.01,5,Rainy,0,42.33,Autumn,0.0
40460,2023-02-09,P0001,Clothing,North,5,95.87,10,Snowy,0,97.07,Summer,431.415
40461,2023-02-09,P0002,Groceries,East,76,91.06,20,Cloudy,0,87.99,Autumn,5536.448
40462,2023-02-09,P0003,Furniture,East,118,67.5,20,Snowy,0,71.48,Summer,6372.0
40463,2023-02-09,P0004,Electronics,South,38,29.95,20,Snowy,0,28.93,Winter,910.48
40464,2023-02-09,P0005,Furniture,East,191,89.46,20,Snowy,1,85.4,Autumn,13669.488000000001
40465,2023-02-09,P0006,Clothing,North,13,82.24,10,Cloudy,0,85.97,Summer,962.208
40466,2023-02-09,P0007,Furniture,East,12,74.17,20,Sunny,0,72.53,Winter,712.032
40467,2023-02-09,P0008,Groceries,North,25,22.0,20,Rainy,0,22.71,Summer,440.0
40468,2023-02-09,P0009,Groceries,South,34,98.77,15,Rainy,0,98.15,Autumn,2854.453
40469,2023-02-09,P0010,Electronics,East,77,40.85,15,Snowy,1,43.24,Spring,2673.6325
40470,2023-02-09,P0011,Clothing,South,24,97.08,15,Snowy,0,100.65,Winter,1980.432
40471,2023-02-09,P0012,Furniture,North,307,57.33,20,Sunny,0,55.98,Autumn,14080.248
40472,2023-02-09,P0013,Furniture,South,414,38.22,20,Sunny,1,37.06,Summer,12658.464
40473,2023-02-09,P0014,Furniture,West,145,82.08,0,Snowy,1,83.08,Autumn,11901.6
40474,2023-02-09,P0015,Furniture,South,277,21.44,20,Cloudy,0,23.1,Spring,4751.104
40475,2023-02-09,P0016,Toys,North,27,47.02,5,Cloudy,1,48.16,Summer,1206.063
40476,2023-02-09,P0017,Furniture,South,118,50.83,0,Snowy,0,51.24,Summer,5997.94
40477,2023-02-09,P0018,Clothing,North,97,78.53,10,Snowy,1,73.75,Winter,6855.669
40478,2023-02-09,P0019,Electronics,North,121,85.7,15,Cloudy,1,84.56,Winter,8814.245
40479,2023-02-09,P0020,Electronics,West,145,29.63,5,Snowy,1,28.94,Winter,4081.5324999999993
40560,2023-02-10,P0001,Furniture,West,134,58.08,0,Cloudy,1,55.02,Spring,7782.719999999999
40561,2023-02-10,P0002,Furniture,North,97,77.62,5,Sunny,1,73.62,Winter,7152.683
40562,2023-02-10,P0003,Toys,North,229,83.78,20,Rainy,1,85.67,Autumn,15348.496
40563,2023-02-10,P0004,Groceries,West,159,26.97,0,Rainy,0,29.62,Summer,4288.23
40564,2023-02-10,P0005,Electronics,East,310,74.7,20,Cloudy,0,75.56,Autumn,18525.600000000002
40565,2023-02-10,P0006,Toys,South,279,73.12,5,Rainy,0,71.3,Summer,19380.456
40566,2023-02-10,P0007,Furniture,West,30,56.39,15,Snowy,1,57.15,Summer,1437.945
40567,2023-02-10,P0008,Groceries,South,55,34.56,0,Sunny,0,35.25,Spring,1900.8000000000002
40568,2023-02-10,P0009,Toys,West,9,39.09,10,Cloudy,1,34.76,Spring,316.6290000000001
40569,2023-02-10,P0010,Toys,West,209,18.48,0,Rainy,0,13.64,Autumn,3862.32
40570,2023-02-10,P0011,Groceries,East,15,73.71,5,Snowy,0,70.48,Spring,1050.3674999999998
40571,2023-02-10,P0012,Furniture,South,23,79.16,20,Snowy,0,77.52,Winter,1456.5439999999999
40572,2023-02-10,P0013,Electronics,South,61,63.88,0,Sunny,1,66.75,Spring,3896.6800000000003
40573,2023-02-10,P0014,Groceries,East,331,90.51,10,Cloudy,1,94.37,Summer,26962.929
40574,2023-02-10,P0015,Electronics,North,190,54.93,20,Cloudy,1,52.17,Autumn,8349.36
40575,2023-02-10,P0016,Toys,East,105,59.81,10,Rainy,0,56.94,Winter,5652.045
40576,2023-02-10,P0017,Electronics,East,46,73.86,0,Snowy,0,75.37,Summer,3397.56
40577,2023-02-10,P0018,Groceries,East,58,38.94,15,Rainy,0,42.13,Winter,1919.742
40578,2023-02-10,P0019,Groceries,West,253,40.29,5,Snowy,0,36.58,Spring,9683.7015
40579,2023-02-10,P0020,Toys,West,252,80.74,20,Rainy,1,81.05,Autumn,16277.184000000001
40660,2023-02-11,P0001,Toys,West,125,77.14,10,Sunny,1,73.0,Summer,8678.25
40661,2023-02-11,P0002,Groceries,West,200,60.37,0,Snowy,0,56.93,Summer,12074.0
40662,2023-02-11,P0003,Groceries,North,41,70.53,15,Cloudy,0,70.11,Winter,2457.9705
40663,2023-02-11,P0004,Toys,South,284,60.4,10,Snowy,0,65.18,Spring,15438.24
40664,2023-02-11,P0005,Toys,North,249,70.7,0,Cloudy,0,72.51,Autumn,17604.3
40665,2023-02-11,P0006,Furniture,North,135,73.66,10,Sunny,1,76.7,Autumn,8949.69
40666,2023-02-11,P0007,Furniture,East,60,60.75,20,Snowy,1,65.68,Autumn,2916.0
40667,2023-02-11,P0008,Toys,South,180,17.61,15,Rainy,0,13.31,Summer,2694.3299999999995
40668,2023-02-11,P0009,Clothing,North,104,27.45,15,Snowy,1,30.3,Spring,2426.58
40669,2023-02-11,P0010,Toys,West,166,31.44,15,Cloudy,0,32.56,Winter,4436.184
40670,2023-02-11,P0011,Toys,West,272,19.36,15,Sunny,1,14.78,Spring,4476.032
40671,2023-02-11,P0012,Toys,West,119,52.3,0,Sunny,0,51.72,Winter,6223.7
40672,2023-02-11,P0013,Electronics,East,111,34.13,20,Snowy,0,38.88,Spring,3030.7440000000006
40673,2023-02-11,P0014,Clothing,West,217,16.22,20,Cloudy,0,18.68,Summer,2815.792
40674,2023-02-11,P0015,Toys,East,0,22.42,5,Snowy,1,26.5,Winter,0.0
40675,2023-02-11,P0016,Electronics,East,395,23.05,5,Rainy,0,19.65,Summer,8649.512499999999
40676,2023-02-11,P0017,Clothing,West,100,39.74,0,Cloudy,1,44.69,Autumn,3974.0
40677,2023-02-11,P0018,Clothing,West,225,12.14,0,Snowy,1,16.38,Spring,2731.5
40678,2023-02-11,P0019,Electronics,East,78,34.01,0,Cloudy,1,36.95,Spring,2652.7799999999997
40679,2023-02-11,P0020,Furniture,East,268,94.81,0,Sunny,0,91.33,Autumn,25409.08
40760,2023-02-12,P0001,Furniture,North,307,91.17,15,Cloudy,0,86.89,Spring,23790.8115
40761,2023-02-12,P0002,Electronics,East,121,93.53,15,Snowy,0,96.42,Spring,9619.560500000001
40762,2023-02-12,P0003,Toys,East,10,89.93,5,Cloudy,1,91.91,Spring,854.335
40763,2023-02-12,P0004,Toys,West,4,24.15,5,Snowy,1,24.42,Summer,91.77
40764,2023-02-12,P0005,Clothing,South,437,96.88,20,Snowy,1,94.27,Autumn,33869.248
40765,2023-02-12,P0006,Electronics,South,175,74.54,10,Rainy,0,78.1,Winter,11740.050000000001
40766,2023-02-12,P0007,Toys,West,58,69.35,10,Sunny,1,70.13,Summer,3620.0699999999997
40767,2023-02-12,P0008,Furniture,West,149,73.51,15,Snowy,0,75.53,Spring,9310.041500000001
40768,2023-02-12,P0009,Clothing,South,243,79.13,15,Cloudy,1,76.01,Spring,16344.3015
40769,2023-02-12,P0010,Furniture,East,144,11.61,0,Snowy,1,12.18,Winter,1671.84
40770,2023-02-12,P0011,Electronics,East,36,17.66,0,Sunny,1,18.68,Summer,635.76
40771,2023-02-12,P0012,Electronics,South,21,12.31,20,Cloudy,1,10.2,Autumn,206.808
40772,2023-02-12,P0013,Toys,East,119,28.6,15,Cloudy,1,27.1,Spring,2892.89
40773,2023-02-12,P0014,Toys,North,53,65.35,5,Sunny,1,61.36,Spring,3290.3724999999995
40774,2023-02-12,P0015,Furniture,East,269,46.64,20,Cloudy,1,50.11,Spring,10036.928
40775,2023-02-12,P0016,Groceries,South,385,59.96,0,Snowy,0,62.56,Winter,23084.6
40776,2023-02-12,P0017,Toys,South,155,71.28,0,Rainy,0,71.79,Spring,11048.4
40777,2023-02-12,P0018,Toys,North,124,96.42,0,Sunny,0,95.48,Summer,11956.08
40778,2023-02-12,P0019,Toys,North,68,42.28,10,Sunny,0,39.75,Spring,2587.536
40779,2023-02-12,P0020,Toys,South,150,13.75,0,Rainy,0,10.65,Winter,2062.5
40860,2023-02-13,P0001,Electronics,East,168,46.09,0,Snowy,0,46.3,Summer,7743.120000000001
40861,2023-02-13,P0002,Toys,North,135,75.87,15,Snowy,1,80.66,Spring,8706.0825
40862,2023-02-13,P0003,Toys,West,120,32.11,0,Sunny,1,35.68,Spring,3853.2
40863,2023-02-13,P0004,Groceries,East,14,59.79,20,Cloudy,0,60.08,Spring,669.648
40864,2023-02-13,P0005,Electronics,East,13,67.63,0,Sunny,0,63.89,Spring,879.1899999999999
40865,2023-02-13,P0006,Furniture,South,83,59.7,15,Rainy,0,58.99,Winter,4211.835
40866,2023-02-13,P0007,Furniture,South,220,95.37,15,Sunny,0,91.9,Spring,17834.190000000002
40867,2023-02-13,P0008,Clothing,East,162,84.87,20,Rainy,0,83.19,Summer,10999.152000000002
40868,2023-02-13,P0009,Groceries,West,226,33.32,0,Sunny,0,31.22,Autumn,7530.32
40869,2023-02-13,P0010,Toys,West,87,14.81,15,Sunny,1,13.42,Winter,1095.1995
40870,2023-02-13,P0011,Furniture,West,127,17.94,10,Rainy,1,20.55,Winter,2050.5420000000004
40871,2023-02-13,P0012,Toys,South,101,86.29,15,Rainy,1,84.32,Summer,7407.9965
40872,2023-02-13,P0013,Groceries,North,3,76.87,15,Rainy,0,80.61,Spring,196.01850000000002
40873,2023-02-13,P0014,Electronics,North,412,81.41,15,Rainy,1,84.32,Winter,28509.782
40874,2023-02-13,P0015,Toys,East,12,80.69,15,Rainy,0,82.28,Summer,823.038
40875,2023-02-13,P0016,Electronics,South,154,88.77,20,Snowy,0,92.26,Winter,10936.464
40876,2023-02-13,P0017,Furniture,North,11,30.49,15,Cloudy,0,33.21,Spring,285.0815
40877,2023-02-13,P0018,Clothing,West,48,94.76,0,Cloudy,1,90.27,Winter,4548.4800000000005
40878,2023-02-13,P0019,Electronics,East,31,19.95,0,Sunny,1,24.82,Summer,618.4499999999999
40879,2023-02-13,P0020,Toys,West,95,26.41,20,Sunny,0,21.69,Autumn,2007.1599999999999
40960,2023-02-14,P0001,Electronics,East,143,28.17,5,Rainy,0,25.22,Autumn,3826.8945000000003
40961,2023-02-14,P0002,Groceries,North,66,14.0,0,Rainy,1,15.65,Summer,924.0
40962,2023-02-14,P0003,Furniture,East,113,59.88,20,Rainy,1,63.16,Winter,5413.152000000001
40963,2023-02-14,P0004,Clothing,East,77,27.46,10,Cloudy,0,26.79,Summer,1902.978
40964,2023-02-14,P0005,Groceries,West,295,21.95,20,Snowy,0,22.76,Spring,5180.200000000001
40965,2023-02-14,P0006,Groceries,West,378,89.22,20,Sunny,0,86.24,Autumn,26980.127999999997
40966,2023-02-14,P0007,Electronics,South,320,47.76,5,Rainy,1,49.38,Winter,14519.039999999999
40967,2023-02-14,P0008,Groceries,East,138,97.43,20,Sunny,1,95.73,Winter,10756.272
40968,2023-02-14,P0009,Furniture,West,130,95.17,10,Rainy,1,90.86,Spring,11134.890000000001
40969,2023-02-14,P0010,Clothing,West,243,52.25,5,Rainy,0,54.66,Winter,12061.912499999999
40970,2023-02-14,P0011,Groceries,North,30,32.34,0,Rainy,0,32.8,Autumn,970.2
40971,2023-02-14,P0012,Electronics,East,192,92.57,5,Rainy,0,93.41,Autumn,16884.767999999996
40972,2023-02-14,P0013,Clothing,West,1,14.27,0,Rainy,0,12.44,Summer,14.27
40973,2023-02-14,P0014,Electronics,West,234,43.99,10,Cloudy,1,39.34,Autumn,9264.294
40974,2023-02-14,P0015,Furniture,North,28,91.1,0,Rainy,1,89.26,Spring,2550.7999999999997
40975,2023-02-14,P0016,Clothing,West,126,55.2,20,Snowy,1,51.47,Autumn,5564.160000000001
40976,2023-02-14,P0017,Electronics,South,96,36.14,15,Snowy,1,33.2,Spring,2949.024
40977,2023-02-14,P0018,Clothing,South,1,20.47,20,Cloudy,1,17.37,Spring,16.376
40978,2023-02-14,P0019,Toys,East,176,92.86,5,Snowy,0,89.78,Winter,15526.192
40979,2023-02-14,P0020,Clothing,North,49,44.68,5,Cloudy,0,47.37,Winter,2079.8540000000003
41060,2023-02-15,P0001,Toys,North,25,84.44,10,Snowy,1,87.13,Summer,1899.9
41061,2023-02-15,P0002,Clothing,South,79,29.4,0,Rainy,1,29.73,Summer,2322.6
41062,2023-02-15,P0003,Toys,South,43,80.88,0,Snowy,0,84.31,Autumn,3477.8399999999997
41063,2023-02-15,P0004,Clothing,West,215,47.49,15,Rainy,0,49.18,Summer,8678.7975
41064,2023-02-15,P0005,Groceries,North,137,23.47,10,Rainy,1,25.14,Autumn,2893.851
